REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
226155	229332	218066	221243	3178	3178	96.7	NC_018409	NC_017502
229331	230141	221242	222052	811	811	98.8	NC_018409	NC_017502
230208	231126	222119	223004	919	886	93.7	NC_018409	NC_017502
238023	240789	229904	232670	2767	2767	97.6	NC_018409	NC_017502
240795	243345	232676	235238	2551	2563	97.7	NC_018409	NC_017502
243435	244695	235316	236576	1261	1261	99.2	NC_018409	NC_017502
244704	246453	236585	238334	1750	1750	99.8	NC_018409	NC_017502
246456	248625	238347	240516	2170	2170	98.4	NC_018409	NC_017502
389977	390370	418254	418647	394	394	100.0	NC_018409	NC_017502
73488	73890	73505	73907	403	403	99.2	NC_018409	NC_017502
95368	95641	95389	95662	274	274	100.0	NC_018409	NC_017502
184485	186618	185707	187840	2134	2134	99.8	NC_018409	NC_017502
352861	353821	362285	363086	961	802	98.4	NC_018409	NC_017502
434108	433487	462468	461847	622	622	100.0	NC_018409	NC_017502
584828	584087	625117	624376	742	742	98.7	NC_018409	NC_017502
759054	758493	802384	801823	562	562	100.0	NC_018409	NC_017502
864904	866740	900451	902287	1837	1837	99.3	NC_018409	NC_017502
340863	343653	350140	352930	2791	2791	99.2	NC_018409	NC_017502
86993	83606	86989	83638	3388	3352	99.4	NC_018409	NC_017502
281167	283186	291778	293884	2020	2107	84.8	NC_018409	NC_017502
426005	429188	454373	457550	3184	3178	98.1	NC_018409	NC_017502
635700	634362	678797	677657	1339	1141	99.4	NC_018409	NC_017502
727827	722073	771158	765248	5755	5911	88.7	NC_018409	NC_017502
807458	806837	842988	842367	622	622	99.5	NC_018409	NC_017502
888299	888629	923268	923598	331	331	99.0	NC_018409	NC_017502
6642	8289	6392	8294	1648	1903	98.5	NC_018409	NC_017502
21172	20656	21203	20690	517	514	99.4	NC_018409	NC_017502
923130	922971	969776	969470	160	307	92.3	NC_018409	NC_017502
291950	292532	301228	301810	583	583	98.9	NC_018409	NC_017502
485359	484504	539007	538152	856	856	99.2	NC_018409	NC_017502
628566	627588	671641	670663	979	979	98.7	NC_018409	NC_017502
952900	953800	999532	1000303	901	772	99.6	NC_018409	NC_017502
50565	52551	50592	52587	1987	1996	99.6	NC_018409	NC_017502
106192	106903	106213	106924	712	712	99.5	NC_018409	NC_017502
108589	109696	108610	109717	1108	1108	99.1	NC_018409	NC_017502
141456	143325	142654	144529	1870	1876	97.2	NC_018409	NC_017502
217051	218098	208962	210009	1048	1048	99.1	NC_018409	NC_017502
708245	706085	751432	749290	2161	2143	96.8	NC_018409	NC_017502
846206	845411	881754	880959	796	796	98.4	NC_018409	NC_017502
55716	56694	55739	56717	979	979	100.0	NC_018409	NC_017502
107466	108585	107487	108606	1120	1120	100.0	NC_018409	NC_017502
133582	133207	135464	135134	376	331	94.4	NC_018409	NC_017502
321422	322346	330743	331619	925	877	98.2	NC_018409	NC_017502
457075	458854	512127	513906	1780	1780	98.1	NC_018409	NC_017502
583649	582008	623938	622297	1642	1642	99.6	NC_018409	NC_017502
836619	836406	872161	871948	214	214	100.0	NC_018409	NC_017502
828249	828624	863797	864166	376	370	95.9	NC_018409	NC_017502
403440	404325	431732	432602	886	871	98.9	NC_018409	NC_017502
368418	368976	396697	397255	559	559	99.4	NC_018409	NC_017502
225215	226040	217126	217951	826	826	98.9	NC_018409	NC_017502
332298	335370	341574	344646	3073	3073	99.8	NC_018409	NC_017502
460362	460710	515413	515761	349	349	100.0	NC_018409	NC_017502
713511	714174	756699	757362	664	664	96.8	NC_018409	NC_017502
846793	846205	882323	881753	589	571	98.9	NC_018409	NC_017502
854525	854138	890061	889686	388	376	100.0	NC_018409	NC_017502
375870	376860	404151	405141	991	991	96.9	NC_018409	NC_017502
504248	503822	557844	557469	427	376	100.0	NC_018409	NC_017502
666819	664299	709987	707491	2521	2497	98.7	NC_018409	NC_017502
835892	835526	871434	871068	367	367	100.0	NC_018409	NC_017502
641437	639469	684531	682563	1969	1969	98.3	NC_018409	NC_017502
644215	642490	687309	685584	1726	1726	99.4	NC_018409	NC_017502
792997	790729	253052	255308	2269	2257	72.7	NC_018409	NC_017502
806690	804935	842220	840465	1756	1756	98.9	NC_018409	NC_017502
887386	888313	922355	923282	928	928	99.0	NC_018409	NC_017502
17935	16744	17967	16776	1192	1192	99.2	NC_018409	NC_017502
46542	47532	46567	47557	991	991	100.0	NC_018409	NC_017502
64572	64365	64588	64381	208	208	100.0	NC_018409	NC_017502
72015	72390	72032	72407	376	376	100.0	NC_018409	NC_017502
832616	831329	868158	866871	1288	1288	99.7	NC_018409	NC_017502
835554	834531	871051	870073	1024	979	99.6	NC_018409	NC_017502
78121	78874	78153	78906	754	754	98.4	NC_018409	NC_017502
87049	88528	87081	88560	1480	1480	99.5	NC_018409	NC_017502
413746	413104	442034	441392	643	643	94.8	NC_018409	NC_017502
417692	420194	445980	448200	2503	2221	94.6	NC_018409	NC_017502
488167	485911	541815	539559	2257	2257	99.7	NC_018409	NC_017502
635876	636524	678973	679621	649	649	98.6	NC_018409	NC_017502
639364	637210	682458	680304	2155	2155	99.4	NC_018409	NC_017502
43937	44768	43897	44728	832	832	99.2	NC_017502	NC_017503
44831	46565	44791	46525	1735	1735	98.2	NC_017502	NC_017503
46567	47557	46527	47517	991	991	98.4	NC_017502	NC_017503
47531	48509	47491	48469	979	979	99.3	NC_017502	NC_017503
48519	48681	48479	48641	163	163	86.7	NC_017502	NC_017503
48703	49672	48663	49632	970	970	99.3	NC_017502	NC_017503
50592	52587	50550	52545	1996	1996	98.7	NC_017502	NC_017503
52760	53789	52653	53748	1030	1096	97.6	NC_017502	NC_017503
53788	55747	53747	55706	1960	1960	99.3	NC_017502	NC_017503
55739	56717	55698	56676	979	979	99.0	NC_017502	NC_017503
67479	68109	67440	68070	631	631	100.0	NC_017502	NC_017503
68111	68438	68072	68399	328	328	100.0	NC_017502	NC_017503
68484	69336	68445	69297	853	853	100.0	NC_017502	NC_017503
69356	69620	69317	69581	265	265	100.0	NC_017502	NC_017503
69630	70065	69591	70026	436	436	100.0	NC_017502	NC_017503
70067	70859	70028	70820	793	793	100.0	NC_017502	NC_017503
70864	71281	70825	71242	418	418	100.0	NC_017502	NC_017503
71280	71742	71241	71703	463	463	100.0	NC_017502	NC_017503
71747	72005	71708	71966	259	259	100.0	NC_017502	NC_017503
72032	72407	71993	72368	376	376	100.0	NC_017502	NC_017503
108610	109717	108612	109719	1108	1108	98.0	NC_017502	NC_017503
109719	110535	109721	110537	817	817	98.5	NC_017502	NC_017503
110557	115042	110559	115044	4486	4486	98.7	NC_017502	NC_017503
115063	118444	115065	118446	3382	3382	99.2	NC_017502	NC_017503
120680	119198	120692	119204	1483	1489	96.1	NC_017502	NC_017503
124446	122994	122722	121270	1453	1453	95.8	NC_017502	NC_017503
152247	152892	148855	149500	646	646	100.0	NC_017502	NC_017503
152863	154837	149471	151445	1975	1975	97.2	NC_017502	NC_017503
156155	154838	152763	151446	1318	1318	98.4	NC_017502	NC_017503
156644	159353	153250	155959	2710	2710	98.2	NC_017502	NC_017503
159340	159769	155946	156375	430	430	98.5	NC_017502	NC_017503
159746	160316	156355	156922	571	568	95.2	NC_017502	NC_017503
160284	161238	156890	157844	955	955	98.4	NC_017502	NC_017503
161237	162467	157843	159073	1231	1231	100.0	NC_017502	NC_017503
162733	162478	159339	159084	256	256	97.6	NC_017502	NC_017503
162809	163469	159415	160075	661	661	100.0	NC_017502	NC_017503
401504	402905	686167	684766	1402	1402	98.9	NC_017502	NC_017503
432721	433750	654949	653920	1030	1030	99.7	NC_017502	NC_017503
442618	445312	645059	642365	2695	2695	99.3	NC_017502	NC_017503
527731	528244	569058	568545	514	514	98.2	NC_017502	NC_017503
536291	536690	560405	560048	400	358	82.8	NC_017502	NC_017503
662146	661684	444207	444669	463	463	100.0	NC_017502	NC_017503
890448	891270	859990	860812	823	823	97.8	NC_017502	NC_017503
511056	509310	585895	587641	1747	1747	97.2	NC_017502	NC_017503
566279	565403	530471	531347	877	877	97.9	NC_017502	NC_017503
979351	977275	944953	942871	2077	2083	99.7	NC_017502	NC_017503
667722	666726	438631	439627	997	997	100.0	NC_017502	NC_017503
804215	803474	275199	275940	742	742	99.1	NC_017502	NC_017503
912027	912474	882149	882596	448	448	100.0	NC_017502	NC_017503
933988	933700	899805	899487	289	319	90.7	NC_017502	NC_017503
8388	8538	8384	8534	151	151	100.0	NC_017502	NC_017503
10860	11586	10829	11555	727	727	96.6	NC_017502	NC_017503
397333	398044	690338	689627	712	712	91.9	NC_017502	NC_017503
442034	441392	645643	646285	643	643	95.7	NC_017502	NC_017503
785218	784960	294198	294456	259	259	97.6	NC_017502	NC_017503
947290	946723	913128	912594	568	535	99.4	NC_017502	NC_017503
74483	74843	74444	74804	361	361	99.1	NC_017502	NC_017503
135464	135134	132062	131714	331	349	97.0	NC_017502	NC_017503
181375	181867	177969	178461	493	493	98.7	NC_017502	NC_017503
247099	247579	242325	242805	481	481	100.0	NC_017502	NC_017503
418254	418647	669416	669023	394	394	100.0	NC_017502	NC_017503
476193	476832	611490	610851	640	640	99.0	NC_017502	NC_017503
520674	519909	576273	576819	766	547	95.6	NC_017502	NC_017503
813448	812776	265966	266638	673	673	99.5	NC_017502	NC_017503
973128	976440	938728	942040	3313	3313	100.0	NC_017502	NC_017503
991609	989503	957192	955101	2107	2092	97.8	NC_017502	NC_017503
803358	802335	276058	277081	1024	1024	98.5	NC_017502	NC_017503
915831	914454	885384	884589	1378	796	99.6	NC_017502	NC_017503
847713	846792	817251	816330	922	922	98.6	NC_017502	NC_017503
937937	940565	903703	906337	2629	2635	99.0	NC_017502	NC_017503
8928	10080	8897	10049	1153	1153	99.4	NC_017502	NC_017503
560195	560741	536567	536012	547	556	93.4	NC_017502	NC_017503
880967	879704	850505	849242	1264	1264	100.0	NC_017502	NC_017503
825642	823704	256125	258078	1939	1954	94.0	NC_017502	NC_017503
976558	977218	942158	942818	661	661	100.0	NC_017502	NC_017503
272385	274425	797976	795960	2041	2017	93.9	NC_017502	NC_017503
677450	675683	428912	430679	1768	1768	99.6	NC_017502	NC_017503
908934	909486	878476	879028	553	553	100.0	NC_017502	NC_017503
164428	166579	161034	163185	2152	2152	97.4	NC_017502	NC_017503
166623	167112	163228	163717	490	490	97.5	NC_017502	NC_017503
66345	66711	66306	66672	367	367	100.0	NC_017502	NC_017503
301228	301810	783845	783263	583	583	98.9	NC_017502	NC_017503
318709	320065	766776	765261	1357	1516	95.7	NC_017502	NC_017503
413278	413566	674405	674117	289	289	100.0	NC_017502	NC_017503
629275	627904	477087	478458	1372	1372	99.5	NC_017502	NC_017503
751432	749290	353717	355895	2143	2179	96.1	NC_017502	NC_017503
905841	906945	875382	876486	1105	1105	99.1	NC_017502	NC_017503
996100	994603	961681	960184	1498	1498	99.7	NC_017502	NC_017503
776101	775303	303317	304109	799	793	95.4	NC_017502	NC_017503
246553	247081	241780	242254	529	475	98.7	NC_017502	NC_017503
419785	420418	667885	667252	634	634	100.0	NC_017502	NC_017503
468325	470515	619312	617122	2191	2191	98.4	NC_017502	NC_017503
559828	557830	536942	538940	1999	1999	98.0	NC_017502	NC_017503
647596	646471	458781	459906	1126	1126	98.9	NC_017502	NC_017503
653378	651872	452975	454505	1507	1531	99.8	NC_017502	NC_017503
687309	685584	419061	420786	1726	1726	100.0	NC_017502	NC_017503
816825	815175	262589	264239	1651	1651	99.0	NC_017502	NC_017503
260565	262587	802754	800711	2023	2044	81.2	NC_017502	NC_017503
466420	465433	621217	622204	988	988	99.0	NC_017502	NC_017503
516339	517356	580611	579594	1018	1018	98.2	NC_017502	NC_017503
526833	527745	569956	569044	913	913	99.3	NC_017502	NC_017503
648667	647704	457710	458673	964	964	99.0	NC_017502	NC_017503
1007702	1005161	973286	970745	2542	2542	99.2	NC_017502	NC_017503
1010828	1009859	976412	975443	970	970	99.3	NC_017502	NC_017503
711311	709979	395059	396391	1333	1333	100.0	NC_017502	NC_017503
862968	863817	832506	833355	850	850	100.0	NC_017502	NC_017503
866859	866034	836397	835572	826	826	98.5	NC_017502	NC_017503
684531	682563	421839	423807	1969	1969	100.0	NC_017502	NC_017503
744282	743658	362286	362910	625	625	100.0	NC_017502	NC_017503
850162	848413	819700	817951	1750	1750	99.1	NC_017502	NC_017503
851612	850172	821150	819710	1441	1441	98.5	NC_017502	NC_017503
853038	851589	822576	821127	1450	1450	99.5	NC_017502	NC_017503
854418	853041	823956	822579	1378	1378	99.7	NC_017502	NC_017503
855149	854453	824687	823991	697	697	100.0	NC_017502	NC_017503
856714	855154	826252	824692	1561	1561	99.6	NC_017502	NC_017503
858336	856716	827874	826254	1621	1621	100.0	NC_017502	NC_017503
858783	858339	828321	827877	445	445	100.0	NC_017502	NC_017503
859142	858815	828680	828353	328	328	100.0	NC_017502	NC_017503
2670	3147	2663	3143	478	481	98.1	NC_017502	NC_017503
401066	401501	686605	686170	436	436	96.5	NC_017502	NC_017503
433757	434999	653913	652671	1243	1243	99.7	NC_017502	NC_017503
664146	663852	442207	442501	295	295	100.0	NC_017502	NC_017503
890061	889686	859601	859226	376	376	100.0	NC_017502	NC_017503
508804	508582	587972	588368	223	397	94.5	NC_017502	NC_017503
568067	566288	528689	530462	1780	1774	98.3	NC_017502	NC_017503
719481	718281	386891	388091	1201	1201	100.0	NC_017502	NC_017503
735626	734384	370714	371956	1243	1243	99.5	NC_017502	NC_017503
762101	762968	343031	342164	868	868	98.9	NC_017502	NC_017503
843296	842993	812840	812537	304	304	98.0	NC_017502	NC_017503
845142	843336	814680	812880	1807	1801	98.1	NC_017502	NC_017503
846729	845277	816267	814815	1453	1453	97.5	NC_017502	NC_017503
848380	847699	817885	817237	682	649	99.0	NC_017502	NC_017503
922355	923282	892478	893405	928	928	99.3	NC_017502	NC_017503
923268	923598	893391	893721	331	331	99.0	NC_017502	NC_017503
923597	924362	893720	894485	766	766	96.4	NC_017502	NC_017503
932215	931432	897978	897195	784	784	97.6	NC_017502	NC_017503
933526	932218	899289	897981	1309	1309	98.1	NC_017502	NC_017503
940774	941392	906546	907164	619	619	100.0	NC_017502	NC_017503
1003246	1002463	968828	968045	784	784	97.3	NC_017502	NC_017503
250007	250430	245234	245657	424	424	100.0	NC_017502	NC_017503
414226	414952	673510	672733	727	778	93.8	NC_017502	NC_017503
470563	471352	617074	616285	790	790	97.3	NC_017502	NC_017503
522174	523113	574657	572896	940	1762	97.1	NC_017502	NC_017503
526151	526466	570638	570323	316	316	98.0	NC_017502	NC_017503
557461	556966	539309	539804	496	496	98.1	NC_017502	NC_017503
355560	356259	729903	729204	700	700	95.2	NC_017502	NC_017503
753496	751714	351653	353435	1783	1783	100.0	NC_017502	NC_017503
902377	904417	871918	873958	2041	2041	98.8	NC_017502	NC_017503
941366	941951	907138	907777	586	640	39.7	NC_017502	NC_017503
957837	955584	923708	921449	2254	2260	95.7	NC_017502	NC_017503
75552	75996	75513	75957	445	445	100.0	NC_017502	NC_017503
130138	130843	126754	127459	706	706	97.4	NC_017502	NC_017503
180975	181185	177569	177779	211	211	100.0	NC_017502	NC_017503
181906	182272	178500	178866	367	367	99.1	NC_017502	NC_017503
792944	792026	286472	287390	919	919	99.6	NC_017502	NC_017503
999532	1000303	965114	965885	772	772	99.2	NC_017502	NC_017503
783959	780506	295459	298912	3454	3454	98.9	NC_017502	NC_017503
955565	951968	921437	917840	3598	3598	96.9	NC_017502	NC_017503
72746	73304	72707	73265	559	559	100.0	NC_017502	NC_017503
131817	132816	128433	129447	1000	1015	98.1	NC_017502	NC_017503
178966	179470	175560	176064	505	505	96.4	NC_017502	NC_017503
245090	245627	240317	240854	538	538	99.4	NC_017502	NC_017503
413716	414124	674103	673560	409	544	96.2	NC_017502	NC_017503
548621	547892	548158	548887	730	730	98.7	NC_017502	NC_017503
612632	611936	495115	495811	697	697	97.8	NC_017502	NC_017503
613695	612639	494052	495108	1057	1057	97.7	NC_017502	NC_017503
613862	614534	493885	493213	673	673	100.0	NC_017502	NC_017503
614547	616965	493200	490782	2419	2419	98.0	NC_017502	NC_017503
617725	617056	490024	490693	670	670	98.6	NC_017502	NC_017503
618298	617746	489451	490003	553	553	98.3	NC_017502	NC_017503
619256	618416	488494	489334	841	841	98.5	NC_017502	NC_017503
392668	395608	694985	692045	2941	2941	96.2	NC_017502	NC_017503
438730	441391	648947	646286	2662	2662	99.2	NC_017502	NC_017503
536769	536937	560016	559713	169	304	92.3	NC_017502	NC_017503
659979	658740	446374	447613	1240	1240	100.0	NC_017502	NC_017503
893305	893803	862846	863344	499	499	100.0	NC_017502	NC_017503
514237	513871	582714	583080	367	367	98.3	NC_017502	NC_017503
563830	562540	532920	534210	1291	1291	99.3	NC_017502	NC_017503
771158	765248	333947	339884	5911	5938	94.4	NC_017502	NC_017503
197741	197099	194349	193707	643	643	98.5	NC_017502	NC_017503
197831	198383	194439	194991	553	553	99.4	NC_017502	NC_017503
199933	201883	196526	198485	1951	1960	99.3	NC_017502	NC_017503
201904	203371	198506	199961	1468	1456	98.5	NC_017502	NC_017503
205942	204682	358215	359475	1261	1261	97.8	NC_017502	NC_017503
379349	380363	705828	704850	1015	979	99.6	NC_017502	NC_017503
380366	381998	704847	703215	1633	1633	100.0	NC_017502	NC_017503
381981	383913	703232	701300	1933	1933	99.2	NC_017502	NC_017503
671641	670663	434718	435696	979	979	99.6	NC_017502	NC_017503
808679	807167	270735	272247	1513	1513	100.0	NC_017502	NC_017503
743204	742736	363364	363832	469	469	100.0	NC_017502	NC_017503
891830	893306	861371	862847	1477	1477	98.5	NC_017502	NC_017503
568996	568198	527760	528558	799	799	98.8	NC_017502	NC_017503
720572	719495	385800	386877	1078	1078	99.1	NC_017502	NC_017503
760532	759713	344600	345419	820	820	98.5	NC_017502	NC_017503
30264	30948	30190	30916	685	727	97.7	NC_017502	NC_017503
64588	64381	64549	64342	208	208	100.0	NC_017502	NC_017503
539570	539015	557207	557759	556	553	95.6	NC_017502	NC_017503
541815	539559	554962	557218	2257	2257	98.6	NC_017502	NC_017503
542537	541817	554240	554960	721	721	97.4	NC_017502	NC_017503
543520	542536	553257	554241	985	985	98.4	NC_017502	NC_017503
543608	545468	553169	551309	1861	1861	98.7	NC_017502	NC_017503
545549	547538	551229	549240	1990	1990	98.4	NC_017502	NC_017503
547889	547589	548890	549190	301	301	97.9	NC_017502	NC_017503
549404	548627	547375	548152	778	778	94.9	NC_017502	NC_017503
3162	4548	3158	4544	1387	1387	99.1	NC_017502	NC_017503
396697	397255	690974	690416	559	559	98.9	NC_017502	NC_017503
507677	507011	606773	607439	667	667	97.7	NC_017502	NC_017503
533018	534968	563771	561821	1951	1951	98.3	NC_017502	NC_017503
515193	515388	581755	581560	196	196	100.0	NC_017502	NC_017503
569331	568995	527425	527761	337	337	100.0	NC_017502	NC_017503
640045	639412	466334	466967	634	634	99.0	NC_017502	NC_017503
724747	721642	381625	384730	3106	3106	98.8	NC_017502	NC_017503
146652	147012	143262	143622	361	361	99.1	NC_017502	NC_017503
321606	322707	763857	762756	1102	1102	99.4	NC_017502	NC_017503
623938	622297	483817	485458	1642	1642	98.7	NC_017502	NC_017503
629352	629997	477013	476368	646	646	97.1	NC_017502	NC_017503
556113	555387	540657	541383	727	727	98.3	NC_017502	NC_017503
645202	644428	461176	461950	775	775	100.0	NC_017502	NC_017503
650958	650112	455419	456265	847	847	99.6	NC_017502	NC_017503
868158	866871	837696	836409	1288	1288	99.2	NC_017502	NC_017503
818470	816811	260944	262603	1660	1660	99.4	NC_017502	NC_017503
989325	987207	954923	952805	2119	2119	99.5	NC_017502	NC_017503
678797	677657	427573	428911	1141	1339	99.7	NC_017502	NC_017503
811517	811112	267897	268302	406	406	100.0	NC_017502	NC_017503
474922	475984	612750	611697	1063	1054	100.0	NC_017502	NC_017503
882323	881753	851861	851291	571	571	97.8	NC_017502	NC_017503
884972	886808	854512	856348	1837	1837	99.0	NC_017502	NC_017503
887512	888244	857055	857784	733	730	100.0	NC_017502	NC_017503
709987	707491	396383	398879	2497	2497	100.0	NC_017502	NC_017503
860554	861538	830092	831076	985	985	100.0	NC_017502	NC_017503
863797	864166	833335	833704	370	370	100.0	NC_017502	NC_017503
868556	868187	838094	837725	370	370	100.0	NC_017502	NC_017503
688605	687612	417766	418759	994	994	100.0	NC_017502	NC_017503
690372	689385	415999	416986	988	988	100.0	NC_017502	NC_017503
167102	169133	163707	165738	2032	2032	97.0	NC_017502	NC_017503
169125	169830	165730	166435	706	706	100.0	NC_017502	NC_017503
171239	173915	167834	170507	2677	2674	98.3	NC_017502	NC_017503
174001	175489	170594	172082	1489	1489	98.9	NC_017502	NC_017503
175555	175864	172150	172459	310	310	99.0	NC_017502	NC_017503
175945	177028	172540	173623	1084	1084	99.7	NC_017502	NC_017503
177032	177887	173627	174482	856	856	98.5	NC_017502	NC_017503
195010	193267	191618	189854	1744	1765	97.2	NC_017502	NC_017503
196430	195059	193038	191667	1372	1372	98.9	NC_017502	NC_017503
197097	196422	193705	193030	676	676	99.1	NC_017502	NC_017503
713662	712456	392710	393916	1207	1207	99.2	NC_017502	NC_017503
716802	716649	389570	389723	154	154	100.0	NC_017502	NC_017503
687591	687318	418780	419053	274	274	100.0	NC_017502	NC_017503
812766	811506	266648	267908	1261	1261	100.0	NC_017502	NC_017503
815176	814243	264238	265171	934	934	98.3	NC_017502	NC_017503
981252	980673	946853	946316	580	538	91.9	NC_017502	NC_017503
993133	991771	958771	957352	1363	1420	98.4	NC_017502	NC_017503
277083	279180	497265	499338	2098	2074	84.9	NC_017502	NC_017503
584935	582544	511813	514204	2392	2392	98.9	NC_017502	NC_017503
592356	590295	504382	506416	2062	2035	94.5	NC_017502	NC_017503
281864	283925	251355	253422	2062	2068	99.2	NC_017502	NC_017503
284210	286337	253707	255777	2128	2071	90.7	NC_017502	NC_017503
291778	293884	793289	791276	2107	2014	78.1	NC_017502	NC_017503
295845	297714	789219	787374	1870	1846	98.0	NC_017502	NC_017503
298174	298618	786914	786470	445	445	99.3	NC_017502	NC_017503
299265	298689	785823	786399	577	577	97.3	NC_017502	NC_017503
300206	299270	784882	785818	937	937	99.0	NC_017502	NC_017503
894757	895249	864298	864790	493	493	99.3	NC_017502	NC_017503
515413	515761	581536	581188	349	349	99.1	NC_017502	NC_017503
565190	564761	531560	531989	430	430	98.5	NC_017502	NC_017503
639229	637480	467148	468897	1750	1750	96.0	NC_017502	NC_017503
732629	732035	373710	374304	595	595	100.0	NC_017502	NC_017503
759619	759253	345513	345879	367	367	99.1	NC_017502	NC_017503
871434	871068	840972	840606	367	367	100.0	NC_017502	NC_017503
15212	14480	15181	14449	733	733	98.3	NC_017502	NC_017503
31130	31301	31098	31269	172	172	92.8	NC_017502	NC_017503
594635	592634	502115	504104	2002	1990	91.6	NC_017502	NC_017503
672748	671665	433614	434694	1084	1081	99.7	NC_017502	NC_017503
809441	808682	269973	270732	760	760	99.6	NC_017502	NC_017503
909469	910333	879011	879875	865	865	97.2	NC_017502	NC_017503
512127	513906	584824	583045	1780	1780	98.3	NC_017502	NC_017503
718279	716911	388093	389461	1369	1369	100.0	NC_017502	NC_017503
760974	760494	344158	344638	481	481	99.3	NC_017502	NC_017503
28361	29861	28337	29831	1501	1495	98.9	NC_017502	NC_017503
872161	871948	841699	841486	214	214	100.0	NC_017502	NC_017503
876782	874622	846320	844160	2161	2161	100.0	NC_017502	NC_017503
13256	14426	13225	14395	1171	1171	97.9	NC_017502	NC_017503
35422	36313	35390	36281	892	892	98.6	NC_017502	NC_017503
60201	59745	60161	59705	457	457	99.3	NC_017502	NC_017503
99790	102406	99792	102408	2617	2617	97.5	NC_017502	NC_017503
142654	144529	139270	141139	1876	1870	97.2	NC_017502	NC_017503
208049	208970	203246	204167	922	922	97.0	NC_017502	NC_017503
214476	215097	209674	210295	622	622	100.0	NC_017502	NC_017503
107487	108606	107489	108608	1120	1120	100.0	NC_017502	NC_017503
148573	148171	145182	144780	403	403	100.0	NC_017502	NC_017503
213066	214113	208264	209311	1048	1048	99.7	NC_017502	NC_017503
215096	215381	210294	210579	286	286	98.9	NC_017502	NC_017503
357521	359042	727943	726404	1522	1540	96.0	NC_017502	NC_017503
362285	363086	723161	722360	802	802	98.4	NC_017502	NC_017503
409011	408573	678671	679109	439	439	100.0	NC_017502	NC_017503
622298	620807	485457	486948	1492	1492	97.9	NC_017502	NC_017503
626184	625122	481571	482633	1063	1063	99.4	NC_017502	NC_017503
747127	747487	358138	357703	361	436	97.4	NC_017502	NC_017503
963173	965198	929068	931093	2026	2026	96.1	NC_017502	NC_017503
24272	28358	24242	28328	4087	4087	98.4	NC_017502	NC_017503
38679	41352	38647	41320	2674	2674	99.4	NC_017502	NC_017503
95389	95662	95364	95637	274	274	100.0	NC_017502	NC_017503
106936	107488	106938	107490	553	553	98.9	NC_017502	NC_017503
215432	217115	210630	212313	1684	1684	99.6	NC_017502	NC_017503
315127	318634	770351	766844	3508	3508	95.8	NC_017502	NC_017503
341310	341568	744152	743894	259	259	100.0	NC_017502	NC_017503
345538	346363	739924	739099	826	826	99.6	NC_017502	NC_017503
312016	315028	773462	770450	3013	3013	97.7	NC_017502	NC_017503
341574	344646	743888	740816	3073	3073	99.4	NC_017502	NC_017503
347143	348286	738319	737176	1144	1144	100.0	NC_017502	NC_017503
353077	354448	732386	731015	1372	1372	99.5	NC_017502	NC_017503
411676	410428	676006	677254	1249	1249	99.7	NC_017502	NC_017503
626345	626183	481410	481572	163	163	100.0	NC_017502	NC_017503
747839	748220	357346	356965	382	382	100.0	NC_017502	NC_017503
904958	905831	874499	875372	874	874	99.6	NC_017502	NC_017503
994614	993270	960195	958851	1345	1345	99.1	NC_017502	NC_017503
775283	774476	304135	304942	808	808	97.0	NC_017502	NC_017503
700659	699288	405712	407083	1372	1372	100.0	NC_017502	NC_017503
702171	700743	404200	405628	1429	1429	100.0	NC_017502	NC_017503
703773	702393	402598	403978	1381	1381	100.0	NC_017502	NC_017503
703833	704244	402538	402127	412	412	97.7	NC_017502	NC_017503
704897	704240	401477	402131	658	655	100.0	NC_017502	NC_017503
705293	704900	401078	401471	394	394	100.0	NC_017502	NC_017503
837730	835651	800352	798303	2080	2050	85.2	NC_017502	NC_017503
842220	840465	811764	810009	1756	1756	99.3	NC_017502	NC_017503
842988	842367	812532	811911	622	622	98.0	NC_017502	NC_017503
73925	74477	73886	74438	553	553	100.0	NC_017502	NC_017503
77498	78143	77459	78104	646	646	99.0	NC_017502	NC_017503
132821	133703	129436	130318	883	883	99.3	NC_017502	NC_017503
179516	180041	176110	176635	526	526	96.5	NC_017502	NC_017503
189839	191030	186425	187616	1192	1192	99.4	NC_017502	NC_017503
417669	415974	670001	671696	1696	1696	99.8	NC_017502	NC_017503
423003	423828	664667	663842	826	826	99.2	NC_017502	NC_017503
557003	556100	539767	540670	904	904	98.6	NC_017502	NC_017503
879705	878880	849243	848418	826	826	100.0	NC_017502	NC_017503
706160	705593	400211	400778	568	568	100.0	NC_017502	NC_017503
675563	674396	430799	431966	1168	1168	100.0	NC_017502	NC_017503
811093	809461	268321	269953	1633	1633	99.8	NC_017502	NC_017503
918475	922288	888601	892411	3814	3811	93.9	NC_017502	NC_017503
78153	78906	78114	78867	754	754	96.8	NC_017502	NC_017503
79086	80058	79046	80018	973	973	99.3	NC_017502	NC_017503
86989	83638	86960	83612	3352	3349	97.3	NC_017502	NC_017503
87081	88560	87052	88531	1480	1480	98.3	NC_017502	NC_017503
88608	89727	88579	89698	1120	1120	94.6	NC_017502	NC_017503
89747	90497	89719	90469	751	751	97.9	NC_017502	NC_017503
90655	91714	90626	91682	1060	1057	97.4	NC_017502	NC_017503
92506	91690	92483	91667	817	817	95.2	NC_017502	NC_017503
